Date,Open,High,Low,Close,Adj Close,Volume
2010-05-07,145.380005,146.550003,141.500000,142.990005,123.220230,21268500
2010-05-10,149.089996,149.899994,141.199997,143.830002,123.944077,23098200
2010-05-11,142.399994,145.500000,141.550003,141.970001,122.341286,15497900
2010-05-12,144.240005,147.649994,142.279999,147.199997,126.848129,15457000
2010-05-13,148.360001,148.449997,144.419998,144.649994,124.650734,11517900
2010-05-14,143.410004,144.149994,141.899994,143.229996,123.427063,10977400
2010-05-17,143.470001,144.300003,138.529999,142.639999,122.918617,16330100
2010-05-18,143.690002,143.750000,136.600006,137.360001,118.368652,18025300
2010-05-19,137.949997,140.130005,136.100006,140.100006,120.729797,18079900
2010-05-20,138.199997,139.490005,135.750000,136.100006,117.282806,16279200
2010-05-21,137.080002,143.449997,136.250000,140.619995,121.177902,25553400
2010-05-24,142.000000,142.949997,136.509995,136.690002,117.791275,16556800
2010-05-25,134.729996,143.190002,134.199997,142.559998,122.849655,21490900
2010-05-26,144.289993,145.800003,139.690002,140.300003,120.902145,17073900
2010-05-27,142.929993,145.050003,141.039993,144.949997,125.221596,12910200
2010-05-28,144.419998,145.800003,143.100006,144.259995,124.625504,10683700
2010-06-01,144.259995,146.399994,141.699997,141.860001,122.552223,9455200
2010-06-02,142.000000,145.000000,141.139999,144.830002,125.117950,7668400
2010-06-03,144.910004,145.250000,142.500000,144.039993,124.435478,7454900
2010-06-04,142.169998,145.869995,141.710007,142.250000,122.889099,14900400
2010-06-07,142.279999,143.270004,137.850006,138.679993,119.805008,12238600
2010-06-08,139.139999,139.679993,135.050003,137.779999,119.027496,14587000
2010-06-09,138.589996,139.419998,136.220001,136.800003,118.180847,8950600
2010-06-10,137.600006,137.770004,131.300003,133.770004,115.563286,21931000
2010-06-11,133.330002,136.050003,133.000000,135.639999,117.178772,9241800
2010-06-14,137.110001,137.110001,133.399994,133.440002,115.278160,10951400
2010-06-15,134.630005,137.399994,133.300003,136.899994,118.267273,10649300
2010-06-16,136.059998,138.259995,135.710007,137.059998,118.405441,7077700
2010-06-17,136.949997,138.380005,135.220001,137.320007,118.630089,8104300
2010-06-18,137.820007,139.720001,137.520004,138.179993,119.373016,10154900
2010-06-21,139.649994,140.149994,137.309998,137.740005,118.992943,8691000
2010-06-22,137.539993,137.750000,134.589996,134.789993,116.444427,9002200
2010-06-23,133.899994,136.380005,132.729996,135.070007,116.686333,8232200
2010-06-24,134.139999,135.979996,133.110001,134.979996,116.608574,9967900
2010-06-25,136.990005,140.899994,135.429993,139.660004,120.651596,14332300
2010-06-28,140.380005,140.380005,136.529999,136.660004,118.059898,9908100
2010-06-29,134.979996,135.850006,133.169998,133.759995,115.554634,10338100
2010-06-30,133.679993,134.300003,131.020004,131.270004,113.403557,9139800
2010-07-01,131.690002,133.750000,129.500000,131.139999,113.291206,11645300
2010-07-02,132.110001,132.380005,129.690002,131.080002,113.239380,6566400
2010-07-06,133.740005,134.389999,131.070007,132.259995,114.258812,7820100
2010-07-07,132.440002,136.130005,132.070007,135.830002,117.342888,9300400
2010-07-08,136.919998,137.169998,133.559998,135.460007,117.023247,9895700
2010-07-09,135.360001,138.500000,134.589996,138.059998,119.269363,6919900
2010-07-12,137.610001,138.309998,136.029999,137.250000,118.569588,4728900
2010-07-13,138.500000,141.199997,138.110001,140.250000,121.161308,8983900
2010-07-14,139.289993,139.589996,137.649994,139.059998,120.133247,6068500
2010-07-15,140.020004,146.250000,137.820007,145.220001,125.454865,21621900
2010-07-16,151.470001,152.000000,146.050003,146.169998,126.275574,29604600
2010-07-19,147.669998,147.699997,144.100006,145.679993,125.852211,10875900
2010-07-20,142.179993,149.729996,141.550003,148.910004,128.642654,20571400
2010-07-21,150.050003,150.970001,146.860001,146.990005,126.983948,11337000
2010-07-22,148.880005,149.880005,144.160004,146.550003,126.603836,13307300
2010-07-23,146.649994,148.410004,144.570007,147.380005,127.320862,7306900
2010-07-26,147.389999,149.000000,145.210007,148.199997,128.029282,6089000
2010-07-27,149.089996,149.660004,147.000000,147.229996,127.191261,7151200
2010-07-28,147.000000,148.649994,146.779999,147.199997,127.165375,4845600
2010-07-29,148.270004,153.149994,147.630005,152.580002,131.813171,15657700
2010-07-30,151.350006,153.410004,150.800003,150.820007,130.292664,8792400
2010-08-02,152.820007,153.639999,151.610001,152.740005,131.951355,6523100
2010-08-03,152.119995,153.960007,151.410004,153.190002,132.340073,5648500
2010-08-04,153.619995,157.250000,153.000000,156.410004,135.121857,12283700
2010-08-05,155.630005,156.220001,154.399994,155.919998,134.698563,5680200
2010-08-06,154.539993,156.059998,153.770004,155.179993,134.059280,8082600
2010-08-09,155.929993,156.199997,154.589996,155.399994,134.249313,4209800
2010-08-10,154.020004,154.770004,153.179993,153.899994,132.953522,5861700
2010-08-11,151.720001,152.000000,148.910004,149.250000,128.936371,7734400
2010-08-12,147.809998,150.589996,147.809998,149.419998,129.083237,4949300
2010-08-13,149.380005,150.449997,148.080002,148.080002,127.925598,4218700
2010-08-16,147.580002,149.179993,147.000000,147.759995,127.649155,3760100
2010-08-17,148.679993,149.789993,148.139999,148.589996,128.366180,4391600
2010-08-18,148.539993,149.940002,147.729996,149.199997,128.893204,4460600
2010-08-19,148.669998,149.660004,146.279999,147.050003,127.035805,5290900
2010-08-20,147.440002,148.970001,147.250000,148.240005,128.063812,5276800
2010-08-23,148.119995,148.500000,146.600006,146.740005,126.768013,3729200
2010-08-24,144.800003,145.490005,143.820007,143.949997,124.357697,6372300
2010-08-25,142.809998,145.330002,142.750000,144.679993,124.988358,5638400
2010-08-26,144.940002,145.160004,141.660004,141.809998,122.509003,6818100
2010-08-27,141.130005,141.740005,138.250000,139.750000,120.729370,11252000
2010-08-30,138.830002,140.110001,136.649994,136.660004,118.356316,6205800
2010-08-31,136.250000,138.009995,135.789993,136.929993,118.590179,7064100
2010-09-01,139.009995,140.339996,137.800003,139.740005,121.023834,6897700
2010-09-02,139.929993,140.149994,138.449997,139.779999,121.058449,4992000
2010-09-03,141.619995,147.990005,141.330002,147.289993,127.562637,13588500
2010-09-07,146.149994,146.240005,144.149994,145.210007,125.761162,6211300
2010-09-08,145.380005,149.660004,145.360001,147.539993,127.779129,8310300
2010-09-09,149.789993,150.679993,148.500000,149.139999,129.164810,6729800
2010-09-10,149.460007,150.750000,148.809998,150.389999,130.247360,4417200
2010-09-13,152.320007,154.699997,152.300003,154.369995,133.694382,7653600
2010-09-14,153.539993,153.750000,152.229996,152.529999,132.100739,5688200
2010-09-15,151.669998,152.800003,150.669998,152.559998,132.126740,5698200
2010-09-16,152.279999,152.479996,151.160004,152.229996,131.840927,4388600
2010-09-17,152.110001,152.470001,150.559998,150.979996,130.758377,4835600
2010-09-20,150.979996,152.399994,149.889999,151.899994,131.555161,5640500
2010-09-21,152.110001,154.570007,151.089996,151.399994,131.122147,6876000
2010-09-22,149.949997,150.550003,147.690002,148.070007,128.238083,8986100
2010-09-23,146.360001,146.869995,143.979996,144.910004,125.501396,9152400
2010-09-24,146.250000,147.600006,145.820007,147.279999,127.554016,5623700
2010-09-27,147.009995,148.410004,145.779999,146.000000,126.445427,5205900
2010-09-28,146.509995,146.690002,144.059998,145.009995,125.587952,5504800
2010-09-29,145.020004,145.020004,142.539993,144.419998,125.077003,6944900
2010-09-30,145.250000,146.979996,144.300003,144.580002,125.215599,6854400
2010-10-01,145.199997,148.500000,144.820007,147.699997,127.917656,7439800
2010-10-04,147.699997,148.470001,144.699997,146.570007,126.939041,5866700
2010-10-05,147.559998,150.279999,146.070007,149.570007,129.537247,8724700
2010-10-06,149.750000,152.330002,149.130005,150.839996,130.637085,6330600
2010-10-07,152.110001,152.360001,150.029999,151.110001,130.871002,4471500
2010-10-08,151.149994,153.399994,150.619995,152.660004,132.213379,5225100
2010-10-11,152.669998,153.089996,151.270004,152.199997,131.814987,4454400
2010-10-12,151.300003,155.449997,151.009995,155.210007,134.421860,6378000
2010-10-13,156.300003,156.690002,154.389999,154.729996,134.006119,5626200
2010-10-14,154.229996,154.289993,150.550003,151.589996,131.286682,6891100
2010-10-15,152.690002,152.690002,150.660004,150.690002,130.507217,6901500
2010-10-18,150.929993,154.380005,150.850006,153.699997,133.114014,6972300
2010-10-19,155.139999,159.699997,154.110001,156.720001,135.729614,14491200
2010-10-20,156.210007,160.250000,154.860001,159.600006,138.223877,10631200
2010-10-21,159.580002,161.500000,158.100006,159.300003,137.964035,6350900
2010-10-22,159.889999,159.979996,157.500000,157.759995,136.630325,4051700
2010-10-25,159.360001,159.449997,156.270004,157.389999,136.309875,5728300
2010-10-26,156.720001,158.729996,156.529999,158.289993,137.089340,4068500
2010-10-27,157.190002,160.589996,157.000000,160.149994,138.700180,6570900
2010-10-28,160.860001,163.789993,160.440002,163.240005,141.376328,9918800
2010-10-29,162.149994,163.600006,160.949997,161.130005,139.548981,4536600
2010-11-01,161.770004,162.960007,160.169998,161.570007,139.929977,4514400
2010-11-02,162.059998,163.000000,161.800003,162.820007,141.012650,3332400
2010-11-03,163.179993,163.179993,160.570007,162.630005,140.848068,4462800
2010-11-04,163.619995,166.399994,162.690002,166.389999,144.104431,8162600
2010-11-05,165.990005,171.179993,165.919998,171.070007,148.157639,11989300
2010-11-08,169.949997,171.610001,169.100006,169.199997,146.538055,5516100
2010-11-09,170.300003,170.850006,166.000000,166.550003,144.242950,7343900
2010-11-10,166.309998,168.649994,165.570007,167.220001,144.823288,6328100
2010-11-11,165.789993,168.889999,165.789993,167.710007,145.247635,3931500
2010-11-12,166.389999,168.119995,164.649994,165.830002,143.619446,4735600
2010-11-15,165.679993,169.350006,165.009995,167.220001,144.823288,5199000
2010-11-16,165.800003,167.000000,164.660004,165.100006,142.987228,5914100
2010-11-17,165.119995,165.729996,164.000000,164.889999,142.805344,3726300
2010-11-18,165.690002,168.929993,165.600006,167.350006,144.935822,4987500
2010-11-19,167.500000,167.750000,165.699997,166.669998,144.346939,4584500
2010-11-22,164.300003,164.380005,158.449997,161.050003,139.479614,11364000
2010-11-23,159.100006,160.899994,157.660004,157.779999,136.647598,7315000
2010-11-24,158.960007,160.699997,158.550003,160.259995,138.795456,4258200
2010-11-26,158.460007,159.350006,158.070007,158.220001,137.028671,1876900
2010-11-29,157.490005,160.000000,157.000000,159.279999,137.946686,4819900
2010-11-30,158.070007,159.330002,156.139999,156.139999,135.525085,5416900
2010-12-01,158.449997,159.199997,157.000000,158.449997,137.530060,6024000
2010-12-02,159.160004,163.250000,158.839996,162.500000,141.045349,7208600
2010-12-03,161.309998,162.500000,160.949997,162.309998,140.880463,4658000
2010-12-06,161.660004,163.190002,161.490005,162.649994,141.175568,3686300
2010-12-07,164.520004,164.770004,161.440002,161.589996,140.255463,5527700
2010-12-08,161.960007,166.139999,161.889999,166.139999,144.204788,5259500
2010-12-09,167.000000,167.750000,165.750000,166.449997,144.473862,5746400
2010-12-10,166.410004,168.470001,165.899994,168.470001,146.227173,4543600
2010-12-13,168.250000,170.919998,167.899994,169.479996,147.103806,5325200
2010-12-14,169.669998,169.990005,166.839996,167.330002,145.237640,4892700
2010-12-15,166.639999,167.289993,165.110001,165.210007,143.397614,4358100
2010-12-16,165.690002,165.910004,163.210007,164.460007,142.746613,4164400
2010-12-17,163.919998,165.000000,163.119995,164.039993,142.382065,5343000
2010-12-20,163.740005,166.899994,163.649994,166.050003,144.126678,3719100
2010-12-21,166.539993,168.880005,166.500000,168.229996,146.018845,4546900
2010-12-22,168.669998,169.679993,167.899994,169.600006,147.207962,3858500
2010-12-23,169.100006,169.699997,167.169998,167.600006,145.472061,2494000
2010-12-27,166.789993,170.000000,166.410004,169.830002,147.407593,2715000
2010-12-28,170.000000,171.229996,168.830002,169.190002,146.852081,2862900
2010-12-29,169.399994,169.779999,166.570007,167.630005,145.498047,3329800
2010-12-30,168.089996,168.250000,166.990005,167.639999,145.506714,1745400
2010-12-31,167.580002,168.800003,167.009995,168.160004,145.958084,1636300
2011-01-03,170.550003,173.250000,169.850006,173.050003,150.202499,5717100
2011-01-04,173.869995,174.000000,172.000000,173.080002,150.228546,3335500
2011-01-05,172.050003,174.490005,172.000000,174.000000,151.027039,4140600
2011-01-06,174.509995,174.589996,171.979996,172.210007,149.473389,5375200
2011-01-07,172.699997,172.889999,169.360001,170.690002,148.154053,4916100
2011-01-10,170.000000,171.289993,169.199997,169.759995,147.346848,3650300
2011-01-11,170.500000,171.429993,168.320007,169.360001,146.999634,4572300
2011-01-12,169.389999,172.309998,169.179993,171.669998,149.004700,5592900
2011-01-13,172.039993,172.600006,171.000000,171.570007,148.917908,3183800
2011-01-14,171.190002,175.000000,171.190002,175.000000,151.895020,5885100
2011-01-18,174.750000,175.339996,173.050003,174.679993,151.617233,4981200
2011-01-19,169.460007,171.490005,165.860001,166.490005,144.508575,13372700
2011-01-20,166.550003,167.059998,164.009995,165.690002,143.814224,8914900
2011-01-21,165.880005,169.199997,165.119995,166.199997,144.256897,5876500
2011-01-24,165.990005,167.070007,165.750000,166.300003,144.343674,4624300
2011-01-25,163.050003,164.789993,160.119995,161.979996,140.594009,11259800
2011-01-26,161.699997,162.839996,161.039993,161.309998,140.012543,6738000
2011-01-27,161.130005,164.250000,161.110001,164.029999,142.373322,6036000
2011-01-28,164.160004,165.089996,161.419998,161.770004,140.411713,4570000
2011-01-31,161.380005,163.720001,161.229996,163.619995,142.017471,3792800
2011-02-01,163.860001,166.250000,163.610001,165.330002,143.501709,4138400
2011-02-02,165.149994,166.639999,164.199997,165.050003,143.258698,2986200
2011-02-03,164.990005,164.990005,161.839996,164.639999,142.902817,4710400
2011-02-04,164.880005,164.979996,162.759995,164.830002,143.067780,3354500
2011-02-07,164.789993,168.100006,164.600006,167.130005,145.064102,5036700
2011-02-08,167.020004,168.720001,166.259995,168.550003,146.296600,4718700
2011-02-09,168.229996,168.229996,164.660004,166.009995,144.091934,5663900
2011-02-10,165.149994,166.649994,164.679993,165.339996,143.510422,4265800
2011-02-11,165.110001,167.690002,164.809998,166.660004,144.656097,4257100
2011-02-14,166.149994,167.800003,165.509995,167.520004,145.402557,3547200
2011-02-15,167.320007,168.440002,166.820007,167.910004,145.741074,4025900
2011-02-16,168.559998,169.899994,168.000000,168.809998,146.522247,4606300
2011-02-17,168.539993,168.690002,167.000000,167.160004,145.090118,4448100
2011-02-18,167.039993,168.300003,166.850006,168.039993,145.853928,3728100
2011-02-22,165.669998,165.759995,162.350006,162.940002,141.427307,5448200
2011-02-23,162.630005,164.800003,161.770004,163.089996,141.557480,4560400
2011-02-24,162.199997,163.899994,161.320007,163.440002,141.861282,4619300
2011-02-25,164.050003,165.880005,163.520004,165.119995,143.319427,4636200
2011-02-28,165.529999,166.250000,163.110001,163.779999,142.458328,4235200
2011-03-01,163.550003,164.490005,161.300003,161.309998,140.309891,7015500
2011-03-02,161.580002,163.330002,161.110001,161.690002,140.640411,4658400
2011-03-03,162.710007,165.179993,162.690002,164.490005,143.075897,4581200
2011-03-04,162.880005,163.000000,160.360001,161.000000,140.040237,7810800
2011-03-07,161.410004,161.839996,158.500000,159.149994,138.431122,7004100
2011-03-08,159.429993,161.779999,159.039993,161.300003,140.301147,4845900
2011-03-09,161.850006,163.720001,161.580002,162.350006,141.214508,4125200
2011-03-10,160.800003,161.000000,159.990005,160.270004,139.405258,4563400
2011-03-11,159.850006,161.550003,159.839996,160.679993,139.761871,2883900
2011-03-14,159.940002,160.500000,158.020004,158.429993,137.804794,4376100
2011-03-15,156.059998,158.050003,154.850006,157.250000,136.778458,5243600
2011-03-16,157.229996,157.240005,153.259995,154.380005,134.282089,7223400
2011-03-17,155.929993,156.350006,153.949997,155.750000,135.473709,5293900
2011-03-18,156.600006,160.250000,155.240005,159.960007,139.135635,10170600
2011-03-21,161.619995,162.149994,159.899994,160.210007,139.353104,4663300
2011-03-22,160.639999,162.210007,160.119995,160.789993,139.857590,3538900
2011-03-23,160.020004,160.229996,158.240005,159.529999,138.761612,3603300
2011-03-24,160.350006,160.500000,158.830002,159.910004,139.092178,2734400
2011-03-25,160.509995,160.509995,157.699997,157.970001,137.404755,4020700
2011-03-28,158.199997,159.289993,156.410004,156.470001,136.099991,3686800
2011-03-29,156.600006,158.699997,155.529999,158.470001,137.839630,3769400
2011-03-30,159.029999,160.429993,157.470001,159.070007,138.361526,2967200
2011-03-31,157.380005,160.070007,157.320007,158.600006,137.952728,3317700
2011-04-01,159.770004,162.000000,159.660004,160.229996,139.370514,3787900
2011-04-04,160.759995,160.880005,158.600006,158.899994,138.213669,2816800
2011-04-05,158.460007,159.149994,157.619995,158.910004,138.222336,3173700
2011-04-06,159.889999,161.990005,158.850006,161.889999,140.814392,4198700
2011-04-07,161.990005,164.399994,161.570007,162.399994,141.257965,4589200
2011-04-08,163.490005,163.619995,160.820007,160.960007,140.005463,3280800
2011-04-11,160.539993,162.910004,160.539993,161.470001,140.449081,3126900
2011-04-12,160.250000,161.440002,159.449997,160.419998,139.535782,3328100
2011-04-13,162.500000,163.979996,159.830002,160.169998,139.318314,5145000
2011-04-14,157.509995,157.600006,155.250000,155.789993,135.508469,7982300
2011-04-15,156.179993,156.949997,154.630005,155.130005,134.934464,5608300
2011-04-18,154.050003,154.880005,151.520004,153.779999,133.760162,5992900
2011-04-19,156.089996,156.100006,149.550003,151.860001,132.090118,13463800
2011-04-20,153.169998,154.149994,151.500000,152.699997,132.820816,7181300
2011-04-21,153.089996,154.330002,152.699997,153.509995,133.525360,3977500
2011-04-25,152.580002,152.589996,151.179993,152.190002,132.377182,3711600
2011-04-26,151.889999,153.949997,151.779999,153.270004,133.316574,4400000
2011-04-27,153.600006,153.850006,152.000000,152.860001,132.959976,4207000
2011-04-28,152.550003,152.600006,150.199997,150.600006,130.994171,5906700
2011-04-29,150.279999,151.869995,149.639999,151.009995,131.350800,6075500
2011-05-02,152.199997,153.070007,151.070007,151.300003,131.603043,4362700
2011-05-03,150.970001,152.800003,150.679993,151.869995,132.098862,3557400
2011-05-04,152.250000,152.460007,150.949997,151.520004,131.794403,3768000
2011-05-05,150.869995,151.220001,149.949997,150.410004,130.828934,4100200
2011-05-06,151.470001,151.970001,149.529999,150.100006,130.559280,5429300
2011-05-09,149.699997,149.869995,148.800003,149.119995,129.706787,3152400
2011-05-10,149.020004,150.740005,148.520004,150.399994,130.820206,4033800
2011-05-11,150.000000,150.000000,147.649994,147.880005,128.628265,5310500
2011-05-12,145.990005,146.779999,140.660004,142.750000,124.166107,20659200
2011-05-13,142.389999,142.520004,139.250000,141.460007,123.044098,14256700
2011-05-16,140.889999,143.389999,140.259995,140.600006,122.296021,6458800
2011-05-17,140.259995,141.949997,139.080002,140.809998,122.478653,7071400
2011-05-18,140.929993,141.820007,140.210007,140.839996,122.504723,4768900
2011-05-19,141.229996,141.300003,138.429993,139.339996,121.200005,7331500
2011-05-20,138.179993,139.639999,134.789993,134.990005,117.416374,11284500
2011-05-23,133.639999,137.190002,133.639999,135.839996,118.155701,8406500
2011-05-24,136.270004,136.759995,135.029999,136.339996,118.590599,6605300
2011-05-25,135.669998,137.589996,135.509995,136.240005,118.503616,6528800
2011-05-26,136.199997,136.699997,135.339996,136.259995,118.521004,5332300
2011-05-27,136.250000,138.960007,136.229996,138.660004,120.919159,5275700
2011-05-31,140.820007,142.300003,139.880005,140.729996,122.724327,7023200
2011-06-01,139.949997,140.000000,136.100006,136.169998,118.747765,6768100
2011-06-02,136.649994,136.729996,131.500000,134.380005,117.186752,12423400
2011-06-03,132.979996,137.169998,132.889999,135.330002,118.015205,5457600
2011-06-06,134.750000,135.220001,133.139999,133.899994,116.768173,5287800
2011-06-07,134.380005,135.759995,132.990005,132.990005,115.974625,6191500
2011-06-08,132.630005,134.889999,131.500000,131.589996,114.753746,6795100
2011-06-09,131.990005,135.100006,131.830002,133.529999,116.445526,4498100
2011-06-10,133.210007,137.250000,132.520004,135.919998,118.529716,7556800
2011-06-13,136.130005,137.970001,135.919998,137.529999,119.933731,5272900
2011-06-14,138.199997,138.949997,136.539993,137.100006,119.558754,5849900
2011-06-15,136.070007,137.589996,134.009995,134.850006,117.596642,5715200
2011-06-16,134.630005,136.889999,134.149994,136.089996,118.677971,5230700
2011-06-17,137.830002,138.789993,137.210007,137.229996,119.672127,6758300
2011-06-20,136.419998,136.729996,134.360001,135.139999,117.849548,4019900
2011-06-21,135.500000,137.190002,134.300003,135.960007,118.564598,4213300
2011-06-22,135.589996,137.779999,134.429993,134.520004,117.308853,4224400
2011-06-23,133.100006,133.830002,131.639999,132.360001,115.425232,6706600
2011-06-24,132.809998,133.449997,130.820007,130.910004,114.160774,5774800
2011-06-27,130.750000,131.860001,129.800003,130.710007,113.986343,5831800
2011-06-28,131.339996,131.339996,128.300003,129.259995,112.721848,8056000
2011-06-29,129.729996,133.229996,129.500000,132.529999,115.573471,8170800
2011-06-30,133.050003,133.800003,131.500000,133.089996,116.061813,4980900
2011-07-01,133.429993,136.720001,133.089996,136.649994,119.166328,5103500
2011-07-05,135.899994,136.050003,133.000000,134.500000,117.291458,4458300
2011-07-06,133.779999,134.440002,132.820007,133.889999,116.759460,3029100
2011-07-07,135.089996,136.199997,134.720001,135.009995,117.736168,3857500
2011-07-08,133.320007,134.399994,133.169998,134.080002,116.925163,4141600
2011-07-11,132.750000,133.429993,131.070007,132.020004,115.128700,4722900
2011-07-12,131.419998,132.660004,130.100006,130.309998,113.637489,4330900
2011-07-13,130.740005,131.770004,129.699997,129.919998,113.297432,4410500
2011-07-14,131.699997,132.199997,129.750000,129.889999,113.271248,5357200
2011-07-15,131.309998,131.509995,129.179993,130.160004,113.506721,5255100
2011-07-18,129.580002,130.160004,127.500000,129.330002,112.782921,5836500
2011-07-19,125.730003,129.929993,125.500000,128.490005,112.050377,15297700
2011-07-20,128.000000,133.800003,127.580002,132.750000,115.765305,8578300
2011-07-21,133.520004,135.979996,133.250000,135.580002,118.233269,7671000
2011-07-22,135.029999,136.470001,134.440002,135.490005,118.154762,4925500
2011-07-25,134.169998,137.130005,133.500000,136.850006,119.340797,5856700
2011-07-26,136.610001,139.250000,136.020004,137.600006,119.994797,5464700
2011-07-27,136.789993,137.250000,134.440002,134.720001,117.483253,5250000
2011-07-28,134.970001,138.130005,134.649994,135.839996,118.460037,4429700
2011-07-29,134.100006,136.600006,133.130005,134.970001,117.701302,5340300
2011-08-01,136.919998,137.339996,133.750000,134.149994,116.986198,5880700
2011-08-02,132.080002,134.759995,131.179993,131.229996,114.439804,7594500
2011-08-03,131.350006,133.270004,130.710007,132.080002,115.181038,6499400
2011-08-04,130.839996,131.889999,126.209999,126.230003,110.079521,8193300
2011-08-05,127.750000,129.229996,122.349998,125.180000,109.163857,11167300
2011-08-08,122.080002,125.440002,112.110001,117.660004,102.606003,17378000
2011-08-09,120.510002,123.150002,111.599998,122.730003,107.027359,15913400
2011-08-10,119.580002,119.669998,110.040001,110.339996,96.222595,18592000
2011-08-11,112.940002,119.750000,112.250000,118.099998,102.989716,11842200
2011-08-12,119.820000,120.879997,115.290001,116.470001,101.568283,9607900
2011-08-15,117.570000,119.699997,116.000000,119.129997,103.887947,7257200
2011-08-16,117.599998,119.779999,115.500000,116.870003,101.917091,7413100
2011-08-17,117.360001,118.750000,116.550003,117.250000,102.248474,4828600
2011-08-18,112.150002,114.500000,112.040001,113.139999,98.664307,9284600
2011-08-19,111.870003,115.300003,111.110001,111.760002,97.460922,6829000
2011-08-22,114.169998,114.489998,105.099998,106.510002,92.882614,11286600
2011-08-23,106.019997,108.800003,103.160004,106.860001,93.187813,24482500
2011-08-24,106.900002,110.739998,106.389999,110.309998,96.196388,10169800
2011-08-25,114.510002,118.099998,108.110001,109.839996,95.786552,11939500
2011-08-26,108.629997,112.580002,107.720001,111.750000,97.452171,7355700
2011-08-29,113.650002,116.540001,112.330002,116.070000,101.219460,5177900
2011-08-30,115.330002,116.000000,113.250000,115.180000,100.747101,5298800
2011-08-31,115.400002,117.800003,114.669998,116.220001,101.656776,6488100
2011-09-01,115.550003,115.550003,111.599998,112.160004,98.105537,9855500
2011-09-02,108.580002,109.239998,105.800003,107.059998,93.644592,8380900
2011-09-06,103.669998,105.599998,103.430000,104.559998,91.457870,7749300
2011-09-07,106.000000,108.790001,105.000000,108.339996,94.764191,6526400
2011-09-08,107.129997,108.000000,104.739998,104.790001,91.659058,6508800
2011-09-09,104.379997,105.820000,102.220001,102.250000,89.437340,8613700
2011-09-12,100.790001,103.000000,99.779999,102.919998,90.023376,8769600
2011-09-13,103.410004,105.180000,101.500000,104.089996,91.046768,7119200
2011-09-14,104.910004,105.879997,103.529999,104.540001,91.440384,6602200
2011-09-15,105.169998,108.190002,105.099998,107.970001,94.440575,6354500
2011-09-16,109.070000,109.660004,105.910004,107.489998,94.020737,7999300
2011-09-19,105.320000,105.599998,103.250000,104.809998,91.676544,5821600
2011-09-20,105.000000,105.269997,102.529999,102.610001,89.752228,4978100
2011-09-21,102.809998,102.830002,97.720001,97.860001,85.597427,8586100
2011-09-22,95.959999,96.029999,91.400002,93.980003,82.203651,12381300
2011-09-23,92.839996,96.519997,92.800003,95.180000,83.253235,17489100
2011-09-26,96.190002,99.730003,95.000000,99.139999,86.717026,7038600
2011-09-27,101.199997,104.080002,98.779999,99.550003,87.075668,8583800
2011-09-28,99.980003,100.809998,96.209999,96.320000,84.250412,5676800
2011-09-29,98.650002,99.980003,97.199997,99.870003,87.355553,5949200
2011-09-30,98.279999,98.400002,94.459999,94.550003,82.702187,5780200
2011-10-03,93.739998,95.720001,89.879997,90.080002,78.792336,7745200
2011-10-04,88.320000,95.220001,84.269997,94.580002,82.728439,12000000
2011-10-05,93.870003,95.540001,90.820000,94.290001,82.474785,8455400
2011-10-06,94.000000,98.000000,91.760002,97.930000,85.658676,7604000
2011-10-07,98.070000,98.070000,92.250000,92.690002,81.075287,7636900
2011-10-10,94.919998,96.389999,93.949997,96.139999,84.092964,6123500
2011-10-11,94.559998,98.809998,94.000000,96.699997,84.582794,7065300
2011-10-12,98.199997,101.129997,96.389999,99.110001,86.690796,8237900
2011-10-13,97.870003,98.019997,94.519997,96.150002,84.101692,6571500
2011-10-14,96.790001,97.839996,94.650002,96.730003,84.609055,5557400
2011-10-17,95.510002,97.889999,95.169998,96.900002,84.757729,7227800
2011-10-18,98.190002,103.739998,96.550003,102.250000,89.437340,16777200
2011-10-19,101.550003,104.940002,100.320000,100.790001,88.160286,9959400
2011-10-20,101.690002,102.169998,98.279999,100.860001,88.221504,7351200
2011-10-21,101.739998,103.059998,100.589996,102.089996,89.297386,5854800
2011-10-24,102.650002,104.730003,102.580002,103.980003,90.950546,5616600
2011-10-25,103.050003,103.169998,100.080002,100.440002,87.854118,5150100
2011-10-26,101.900002,106.739998,101.360001,106.330002,93.006073,11751700
2011-10-27,110.330002,117.529999,110.000000,116.400002,101.814224,16477900
2011-10-28,114.339996,118.070000,114.000000,115.860001,101.341904,8249500
2011-10-31,112.790001,113.889999,109.480003,109.550003,95.822601,8071700
2011-11-01,103.489998,107.099998,102.709999,103.540001,90.565689,10225400
2011-11-02,106.449997,107.250000,104.750000,106.129997,92.831146,5602800
2011-11-03,108.029999,108.709999,102.089996,107.680000,94.186913,8295100
2011-11-04,106.330002,106.570000,103.809998,105.040001,91.877716,6074600
2011-11-07,104.949997,106.150002,103.750000,105.570000,92.341309,4696900
2011-11-08,106.410004,109.260002,106.199997,108.580002,94.974159,6138600
2011-11-09,104.989998,105.000000,98.830002,99.669998,87.180634,10596500
2011-11-10,101.870003,101.940002,98.139999,99.500000,87.031929,8536500
2011-11-11,100.889999,102.199997,100.260002,101.660004,88.921272,4770400
2011-11-14,100.519997,100.610001,98.379997,99.290001,86.848251,4826400
2011-11-15,98.300003,101.019997,98.059998,99.750000,87.250603,5664100
2011-11-16,98.870003,98.989998,95.250000,95.599998,83.620598,8889900
